Time,ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:MONTREAL-TRUDEAU INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:MONTREAL-TRUDEAU INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:MONTREAL-TRUDEAU INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:MONTREAL-TRUDEAU INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:MONTREAL-TRUDEAU INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:MONTREAL-TRUDEAU INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:MONTREAL-TRUDEAU INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:MONTREAL-TRUDEAU INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:MONTREAL-TRUDEAU INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:MONTREAL-TRUDEAU INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:MONTREAL-TRUDEAU INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:MONTREAL-TRUDEAU INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
23:00:00,1.820682E+04,0.000000E+00,7.141602E-01,0.000000E+00,3.696487E+03,0.000000E+00,1.449898E-01,0.000000E+00,6.249980E+03,0.000000E+00,2.451498E-01,0.000000E+00
23:10:00,1.927973E+04,0.000000E+00,7.562433E-01,0.000000E+00,3.852955E+03,0.000000E+00,1.511261E-01,0.000000E+00,6.494191E+03,0.000000E+00,2.547276E-01,0.000000E+00
23:20:00,2.024468E+04,0.000000E+00,7.940908E-01,0.000000E+00,3.979601E+03,0.000000E+00,1.560930E-01,0.000000E+00,6.655735E+03,0.000000E+00,2.610632E-01,0.000000E+00
23:30:00,2.093245E+04,0.000000E+00,8.210658E-01,0.000000E+00,4.084638E+03,0.000000E+00,1.602124E-01,0.000000E+00,6.784892E+03,0.000000E+00,2.661287E-01,0.000000E+00
23:40:00,2.155133E+04,0.000000E+00,8.453391E-01,0.000000E+00,4.171243E+03,0.000000E+00,1.636090E-01,0.000000E+00,6.888117E+03,0.000000E+00,2.701771E-01,0.000000E+00
23:50:00,2.207890E+04,0.000000E+00,8.660311E-01,0.000000E+00,4.242451E+03,0.000000E+00,1.664017E-01,0.000000E+00,6.970638E+03,0.000000E+00,2.734135E-01,0.000000E+00
24:00:00,2.253014E+04,0.000000E+00,8.837295E-01,0.000000E+00,4.300812E+03,0.000000E+00,1.686906E-01,0.000000E+00,7.036533E+03,0.000000E+00,2.759979E-01,0.000000E+00
Peak,3.880776E+04,2.786720E+04,1.700528E+00,2.482385E+00,6.691674E+03,1.493321E+04,3.072515E-01,1.163299E+00,1.024053E+04,1.296884E+04,4.619063E-01,1.155265E+00

Peak Vol Flow (m3/s),,,1.418079E+00,2.070073E+00,,,2.562185E-01,9.700806E-01,,,3.851860E-01,9.633809E-01
